Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Germany,DEU,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,17.8374249400581,19.376339653751,19.1103361755513,19.473977535797,20.0488659619149,19.8279556590394,20.2804171892988,20.8602188555165,21.1201383349006,21.3626405200589,22.3470856927316,22.2439300439247,22.44558553395,22.6409598707144,23.063214918538,22.9087236582054,21.7607657418625,21.6135843221221,22.1081633344793,20.162596656377,..,..,..,..,..
Germany,DEU,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,154135.011,172374.669,164783.979,166573.475,164893.989,164567.626,173126.404,173082.4,173779.13,174490.528,178146.527,181615.509,175198.259,176727.398,166577.142,173845.136,159397.156,159910.536,167427.886,145147.194,..,..,..,..,..
Germany,DEU,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,38.9144687984044,38.9711459192086,39.5368814986498,39.7226271113779,39.4454426694369,38.1793520281704,38.2918950497431,37.6416461894744,36.9782915818043,36.2541751966383,36.0733786276467,35.3400343133292,32.5702232014921,35.3553006173014,36.1580601432756,34.783974331096,34.7752735865114,34.3518601124097,34.0754693227323,34.7723544933117,..,..,..,..,..
Germany,DEU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,336263.9,346692.848,340917.323,339773.219,324423.157,316880.138,326883.714,312322.057,304261.991,296124.918,287569.807,288541.562,254225.776,275971.086,261156.406,263961.661,254728.155,254156.103,258057.791,250320.421,..,..,..,..,..
Germany,DEU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,13.6093569435852,12.4522346841008,12.6502923976608,12.5087070990897,12.4707065997571,12.6403249630724,11.5913272484577,11.711348272026,12.0035573315141,12.0554685752628,12.0392495805582,12.0875821082265,12.5231475444042,12.8755143369407,12.0545320764671,12.7927049428756,13.1189235755015,12.482880850721,12.1357316785798,12.442103225628,..,..,..,..,..
Germany,DEU,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1.75792877236807,2.05940370850476,2.14853801169591,2.09088440514279,1.47970013373741,1.36139832594781,1.34444484529264,1.37039889487904,0.125481214365773,0.120529834240413,0.13727184910265,0.102596183922427,0.0769411335124256,0.0670734066841252,0.0721911399258677,0.0698406841751563,0.0656356401526005,0.0617632052418174,0.0562930379912549,0.053921771952385,..,..,..,..,..
Germany,DEU,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,20.7251164365173,22.4494166713634,21.5602339181287,20.8073104213646,20.1759444437628,19.8141309699655,21.2910518657479,20.1635676825467,21.0479508795868,20.2614379084967,20.2857288118359,21.0384735689709,16.8735818053781,19.7995537038709,19.7956435423637,19.9428097039019,17.8487918939984,18.520905502296,19.4171706857278,17.6725151050092,..,..,..,..,..
Germany,DEU,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,41.0278172674998,39.5993404781533,38.9793531650684,38.3349052559376,37.9692090937058,39.5264583342538,39.2253303321363,39.3042763448654,39.9103318878881,40.4343102395575,39.6355908423914,40.35768501801,42.8480153342385,39.9268070393025,38.7057467646208,40.3850335599658,41.1766472761497,41.8453425322905,41.751686269193,42.8385138095093,..,..,..,..,..
Germany,DEU,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,354525.56,352281.356,336109.886,327903.14,312281.72,328060.821,334852.105,326117.311,328387.184,330268.355,315967.055,329509.286,334448.735,311654.663,279557.412,306465.858,301618.084,309597.476,316190.742,308387.366,..,..,..,..,..
Germany,DEU,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,19.5975206900979,19.0520205151327,19.8561403508772,20.3976340302948,21.7942897807443,21.3478581979321,20.3831307045709,20.4264006552487,19.979533161152,20.3720271378513,19.7760435202603,19.1992492962152,19.3448266868365,19.2010525365357,20.410656522886,19.5132236087867,20.4974634559899,19.9347458309836,19.9408268530883,21.3654651789788,..,..,..,..,..
Germany,DEU,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.56802558737252,2.55742318796703,2.50064690724483,2.49570004856168,2.45537314467968,2.46592355665244,2.46242014656712,2.44831791384633,2.4407752134713,2.4058688027094,2.36543843743479,2.35726278219868,2.38045346738604,2.3548971193654,2.3264985839672,2.32160360972138,2.35795672724745,2.37281993729308,2.38369157284203,2.35202009734529,..,..,..,..,..
Germany,DEU,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,0.788969321072464,0.771419159808073,1.17412421365574,1.25779806913713,1.27469801659207,1.38335638686963,1.3878434419036,1.48142490182234,1.97514160686922,2.18791362968907,2.59008974748149,3.03316388478588,3.37482281799891,3.06919812668846,3.52004481264179,3.80614313842121,3.75328737539749,3.78193090353383,3.66427502278878,3.95475823681342,4.06953516695409,..,..,..,..
Germany,DEU,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,21.30151,20.20972,16.69511,16.31572,16.3244,15.86496,15.71192,15.84649,14.18075,14.8931,14.55075,14.04671,13.51131,12.89777,11.09707,..
Germany,DEU,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",DT.NFL.PCBO.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,67708618619.3419,68826382620.0777,71664436413.4239,77166372250.1726,76484437380.8792,77850959146.0149,78430185940.0274,92810961104.917,112744860776.847,143878237524.099,156316630554.089,178287509638.317,208062334310.502,239209148983.742,221643978058.971,225953634606.637,250544090011.992,250841690915.326,271335046265.934,297980494156.885,275829820126.633,288333260810.089,315403008911.47,343471706391.41,..
Germany,DEU,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,131271732976.9,131894953303.454,127253908454.574,132458877862.587,138734848310.11,135397309442.464,140486420282.03,143616568352.882,170799796834.231,193972205064.141,207582602869.411,222855722860.817,256912635392.897,286521322851.255,249973657256.289,262799026547.763,296698893324.465,294057442662.33,327463504660.674,335687528810.514,299894826375.509,315125014649.459,345731488765.965,370504862776.493,..
Germany,DEU,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,43.318023936458,42.5928290446409,43.084821422235,43.4787815291876,42.4244867879062,42.9457043256238,45.8244227381413,44.7397282322164,48.0346641197095,45.5260510031403,45.5313902029554,44.1262636021105,44.1508045250442,43.6971651348626,45.3075911453466,46.0539584209761,46.9936543106715,47.8035863962709,51.2576011893944,55.0668419186639,56.2374477447572,58.0694723361324,58.2016471824593,19.9235201709354,..
Germany,DEU,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.4498886786281,33.8877523983639,36.1654056392119,37.0911503322925,38.2962926126577,39.2632422819815,41.6988223079513,39.5049593310397,38.0927137651553,37.3179150269609,37.933759712421,38.2419000980879,37.1508478945821,36.5390331726493,39.2360118298117,39.2663535242247,40.2340358979927,41.8080768735521,43.5454137731617,43.8585538116055,46.2212954826474,47.5799607979578,47.2554957252117,12.0716050121112,..
Germany,DEU,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Compensation of employees (% of expense),GC.XPN.COMP.ZS,4.88351642681094,5.82174694972016,5.79012662615693,5.70352086115664,5.74448068255525,5.67619171679753,5.66144661569589,5.64762124053913,5.59857129916296,5.63449281130455,5.5882598133712,5.63975538126899,5.64432138385228,5.70970861398068,5.67511151956297,5.51860088647486,5.75985598201823,5.82664787449261,5.8166117746092,5.8133839681164,5.80301425780627,5.78671846480103,5.76065425908167,5.83020550361582,..
Germany,DEU,Compensation of employees (current LCU),GC.XPN.COMP.CN,35460140643.1953,36298766883.9137,36215157601.0262,36423596782.6841,37411275113.982,37486932383.7429,37808555861.2711,38704729695.362,39095775139.1758,38742490845.8895,38995435803.6856,39266966034.7468,39506072889.1419,41107446845.9569,43091292021.3872,44389859578.5201,44798143878.5441,45578661665.8247,46679938142.5357,47739974216.8893,49074756884.9883,50530377908.043,52754285901.8496,54723474898.0388,..
Germany,DEU,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,100,..,..,100,..,..
Germany,DEU,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..
Germany,DEU,"Completeness of birth registration, male (%)",SP.REG.BRTH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..
Germany,DEU,"Completeness of birth registration, rural (%)",SP.REG.BRTH.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,99.6,..,..,..,..,100,..,..,..,..,..,..,..,..,100,..,..,..,..,100,..,..,..
Germany,DEU,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,..
Germany,DEU,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,37.7493371706242,37.4118746395904,38.9472909915965,40.1524424311788,39.6011901124325,40.3829804494727,42.7638081467443,40.9836044274696,44.6273106869489,43.369862117215,44.1951828672747,43.209523319671,43.4437017146107,43.373936476562,44.9625923300106,45.6386266884718,46.6837541180324,47.4850792004793,49.2597203091995,52.2415426158768,53.5589301651197,55.2896843663508,56.4258310167719,56.0976586158897,..
Germany,DEU,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,32.492006951921,33.0094774674303,35.466300691281,36.4042313370772,37.5764962415382,38.6136270498807,41.1571980968423,38.9523121643144,37.4975087832587,36.890203433941,37.3918309104298,37.79164557997,36.6916761629437,36.1746824376985,38.9274456410503,38.9872085372338,40.0195958191766,41.5808519340253,43.2894411881332,44.0779430534992,46.7147838271399,48.6274574129087,49.3296669806961,49.1084417310569,..
Germany,DEU,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Consumer price index (2010 = 100),FP.CPI.TOTL,80.4817065810455,81.6484711875156,83.2319366733174,83.9903338462181,84.4820410982636,85.6988090597341,87.3989508274879,88.6407200197208,89.5574669577133,91.0492556053748,92.4577053280355,93.9161592991721,96.0746736424467,98.5998828296261,98.9082417662438,100,102.075174524798,104.125345138408,105.692141052259,106.650555219063,107.199187580619,107.726338111313,109.35246347718,111.246631485772,112.854887342124
Germany,DEU,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,66.2,..,..,50.7,..,..,80.3,..,..,..,..,..,..,..,..
Germany,DEU,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,..,..,..,..,..,..,..,..,..,..,61.6,..,..,49.2,..,..,80.2,..,..,..,..,..,..,..,..
Germany,DEU,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,2.65300011634827,1.92400002479553,1.75600004196167,1.83500003814697,1.52400004863739,1.42299997806549,2.1340000629425,1.92400002479553,1.69799995422363,1.91400003433228,1.94500005245209,1.74500000476837,1.77699995040894,1.51199996471405,1.02199995517731,0.890999972820282,0.887000024318695,0.78600001335144,0.708999991416931,0.665000021457672,0.578999996185303,0.552999973297119,0.528999984264374,0.472000002861023,0.453000009059906
Germany,DEU,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.423000007867813,0.330000013113022,0.381999999284744,0.381999999284744,0.314999997615814,0.319999992847443,0.441000014543533,0.441000014543533,0.41499999165535,0.492000013589859,0.509999990463257,0.437000006437302,0.437999993562698,0.407000005245209,0.310000002384186,0.300000011920929,0.34400001168251,0.331000000238419,0.27700001001358,0.248999997973442,0.239999994635582,0.23199999332428,0.216000005602837,0.208000004291534,0.202000007033348
Germany,DEU,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,1.36099994182587,1.00800001621246,0.970000028610229,1.00600004196167,0.839999973773956,0.800000011920929,1.18599998950958,1.10000002384186,0.989000022411346,1.13100004196167,1.15299999713898,1.02600002288818,1.04200005531311,0.906000018119812,0.634999990463257,0.570999979972839,0.593999981880188,0.540000021457672,0.476999998092651,0.44200000166893,0.398000001907349,0.381000012159348,0.361999988555908,0.331000000238419,0.319000005722046
Germany,DEU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,..,..,..,..,..,..,..,..,49.1,48.8,47.6,46.2,42.8,42.2,40.8,41.9,40.2,39,37.8,35.8,33.9,32.9,32.4,31,29.8
Germany,DEU,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,..,..,..,..,..,..,..,..,5.9,5.9,4.7,5.1,5.7,5.6,4.7,4.8,4.6,4.9,4.8,8.8,6.9,6.7,6.8,6.5,6.5
Germany,DEU,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,..,..,..,..,..,..,..,..,5.9,5.9,4.7,5.1,5.7,5.6,4.7,4.8,4.6,4.9,4.8,8.8,6.9,6.7,6.8,6.5,6.5
Germany,DEU,"Cost to export, border compliance (US$)",IC.EXP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,345,345,345,345,345,345
Germany,DEU,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45,45,45,45,45,45
Germany,DEU,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0
Germany,DEU,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0
Germany,DEU,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,85.05,90.15,90.76,94.67,98.99,106.3,103.5,95.24,84.46,107.03,99.45,93.51,95.38,103.53,106.88,94.79,95.21,98.61,98.89,111.9,101.01,98.52,..,..,..
Germany,DEU,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.24492969037988,-0.681482561538499,-0.520836209534078,-0.69831395096938,-1.43034208792109,-1.74479822889934,-0.365179727101994,1.92014186441007,1.44164542901152,4.53888900493914,4.67661515287612,5.79796363182689,6.89159329323011,5.71711640747064,5.91957810825584,5.77595559182617,6.19514889595412,7.13145021547673,6.57383237863572,7.17473024739944,8.58849695920747,8.51162132064015,7.85445524592987,7.42403057472814,..
Germany,DEU,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,-32191295764.8509,-17018286510.1227,-11520842909.1784,-15635184940.6662,-31384625220.8792,-33903966248.2891,-7099486034.16703,39720517927.6968,35985324846.9413,127505924403.463,133087243134.908,173486477217.384,235777197044.803,213250033110.589,201134895341.825,196171903151.515,231971688209.185,251550848619.467,245384297278.942,278660794166.597,288620732320.068,295080042315.381,287217746215.905,293072527838.352,..
